종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE
코리아써키트2우B,8760,290,-3.2,500,69,784,0.03,1408,25.1,NA
ARIRANG 스마트베타Quality채권혼합,11285,30,-0.27,0,68,600,0,1352,NA,NA
TIGER 코스피대형주,15015,40,-0.27,0,68,450,0,225,NA,NA
TIGER 200커버드콜ATM,11215,0,0,0,67,600,0,0,NA,NA
ARIRANG 코스피중형주,13385,15,-0.11,0,67,500,0,57,NA,NA
ARIRANG 신흥국MSCI인버스(합성 H),9275,60,-0.64,0,67,720,0,278,NA,NA
파워 고배당저변동성,31715,5,-0.02,0,67,210,0,148,NA,NA
TIGER 200동일가중,13275,0,0,0,66,500,0,0,NA,NA
KB 인버스 2X 나스닥 100 ETN,6635,80,-1.19,0,66,1000,0,10073,NA,NA
TIGER S&P글로벌인프라(합성),10970,35,0.32,0,66,600,0,1019,NA,NA
TIGER 200 경기소비재,18190,100,-0.55,0,65,360,2.46,1648,NA,NA
KODEX 미국채울트라30년선물인버스(H),7270,160,2.25,0,65,900,0,8503,NA,NA
KBSTAR 수출주,12955,95,-0.73,0,65,500,0,298,NA,NA
ARIRANG 탄소효율그린뉴딜,9965,25,-0.25,0,65,650,0,937,NA,NA
ARIRANG 선진국MSCI(합성 H),12455,130,1.05,0,65,520,0,6738,NA,NA
ARIRANG KS퀄리티가중TR,16015,5,-0.03,0,64,400,0,22,NA,NA
KODEX 미국달러선물인버스2X,8960,10,0.11,0,64,710,0,51096,NA,NA
마이티 200커버드콜ATM레버리지,10525,0,0,0,63,600,0,6,NA,NA
TIGER 모멘텀,26275,75,0.29,0,63,240,0,157,NA,NA
ARIRANG 중형주저변동50,12520,50,-0.4,0,63,500,0,173,NA,NA
KINDEX 인버스,4810,15,0.31,0,63,1300,0.38,18040,NA,NA
KBSTAR KRX국채선물3년10년스티프너2X,52045,80,0.15,0,62,120,0,6,NA,NA
신한 인버스 2X Russell 2000 ETN,6200,145,-2.29,0,62,1000,0,2674,NA,NA
JW중외제약우,34800,100,-0.29,2500,62,177,0.29,312,-238.36,NA
KBSTAR KRX국채선물3년10년스티프너,51340,45,0.09,0,62,120,0,46,NA,NA
KG동부제철우,114500,3000,-2.55,5000,61,53,0,98,93.62,NA
삼성 레버리지 HSCEI ETN(H),6105,15,-0.25,0,61,1000,0,16745,NA,NA
HK S&P코리아로우볼,12605,0,0,0,60,480,0,0,NA,NA
파워 중기국고채,99655,0,0,0,60,60,0,0,NA,NA
KBSTAR KRX국채선물3년10년플래트너,49740,40,-0.08,0,60,120,0,36,NA,NA
TRUE 인버스 2X 유로스탁스50 ETN(H),2980,25,-0.83,0,60,2000,0,1972,NA,NA
ARIRANG S&P글로벌인프라,11820,10,-0.08,0,59,500,0,292,NA,NA
신한 인버스 2X S&P500 선물 ETN,2950,55,-1.83,0,59,2000,0,34046,NA,NA
KBSTAR 200고배당커버드콜ATM,8395,25,-0.3,0,59,700,0,379,NA,NA
KBSTAR KRX국채선물3년10년플래트너2X,48895,75,-0.15,0,59,120,0,6,NA,NA
KBSTAR 200경기소비재,11275,90,-0.79,0,59,520,0,703,NA,NA
KBSTAR 미국장기국채선물(H),11720,155,-1.31,0,59,500,0,868,NA,NA
KBSTAR 중소형고배당,12965,65,-0.5,0,58,450,0,4493,NA,NA
TIGER 국채선물10년인버스,48455,0,0,0,58,120,0,0,NA,NA
TRUE 인버스 유로스탁스50 ETN(H) B,5770,20,-0.35,0,58,1000,0,219,NA,NA
TIGER 방송통신,10675,30,0.28,0,58,540,0,5176,NA,NA
성문전자우,9570,130,-1.34,500,57,600,2.18,1690,299.06,NA
SOL 중국본토 중소형 CSI500(합성 H),6330,105,-1.63,0,57,900,0,3951,NA,NA
KINDEX 필리핀MSCI(합성),14060,60,0.43,0,56,400,0,12,NA,NA
HANARO KAP초장기국고채,46025,465,-1,0,56,122,0,2791,NA,NA
KBSTAR 200중공업,10360,80,-0.77,0,56,540,0,3273,NA,NA
대신 인버스 아연선물 ETN(H),7980,220,-2.68,0,56,700,0,221,NA,NA
JW중외제약2우B,60000,500,-0.83,2500,56,93,0.53,355,-410.96,NA
신한 인버스 2X 금 선물 ETN,5525,50,0.91,0,55,1000,0,3098,NA,NA
KODEX 멀티에셋하이인컴(H),11025,40,-0.36,0,55,500,0,19,NA,NA
KODEX MSCI퀄리티,10770,0,0,0,54,500,0,61,NA,NA
진흥기업우B,6170,60,-0.96,500,53,857,0.1,1347,19.34,NA
KODEX 미국달러선물인버스,9740,0,0,0,52,530,0,16218,NA,NA
신원우,56800,10100,21.63,500,52,91,0.55,17030,1577.78,NA
동양우,8290,80,-0.96,500,51,618,0.29,4195,-120.14,NA
TIGER 금속선물(H),7300,125,1.74,0,51,700,0,2928,NA,NA
KODEX 국채선물3년인버스,49910,0,0,0,51,102,0,0,NA,NA
KBSTAR 차이나H선물인버스(H),11275,25,0.22,0,51,450,0,588,NA,NA
ARIRANG KRX300헬스케어,13330,210,-1.55,0,51,380,0,665,NA,NA
ARIRANG ESG우수기업,10020,25,-0.25,0,50,500,0,1090,NA,NA
KINDEX 국채선물3년인버스,99830,0,0,0,50,50,0,0,NA,NA
TIGER 200커뮤니케이션서비스,31055,160,0.52,0,50,160,0,219,NA,NA
동양2우B,16100,300,-1.83,500,50,309,0,1535,-233.33,NA
KINDEX 차이나항셍테크,8085,50,-0.61,0,49,600,6.35,10446,NA,NA
ARIRANG 200동일가중,11960,15,-0.13,0,48,400,0,29,NA,NA
KINDEX 국채선물10년인버스,95665,0,0,0,48,50,0,0,NA,NA
미래에셋 인버스 전기전자 Core5 ETN,2355,15,0.64,0,47,2000,0,1108,NA,NA
TIGER 가격조정,25970,0,0,0,47,180,0,0,NA,NA
TIGER 증권,4770,10,-0.21,0,47,980,0.16,10969,NA,NA
진흥기업2우B,15800,0,0,500,47,295,0.62,1860,49.53,NA
KBSTAR 200건설,13540,225,-1.63,0,46,340,0,1655,NA,NA
ARIRANG 주도업종,11495,65,0.57,0,46,400,0,61,NA,NA
KBSTAR 코스닥150선물인버스,4370,0,0,0,46,1050,0,3197,NA,NA
ARIRANG 코스닥150선물인버스,6555,10,0.15,0,46,700,0,18054,NA,NA
KBSTAR 팔라듐선물(H),11410,75,-0.65,0,46,400,0,5394,NA,NA
흥국화재2우B,29600,350,1.2,5000,45,154,0.57,1303,52.3,NA
KODEX 골드선물인버스(H),7400,25,0.34,0,44,600,0,4401,NA,NA
KOSEF 200선물인버스,5080,15,0.3,0,43,850,0.04,11028,NA,NA
TRUE 인버스 나스닥 100 ETN,4280,40,-0.93,0,43,1000,0,2758,NA,NA
신한 인버스 브렌트원유 선물 ETN(H),4260,60,-1.39,0,43,1000,0,291,NA,NA
QV 인버스 레버리지 WTI원유 선물 ETN(H),415,10,-2.35,0,42,10000,0,285607,NA,NA
KBSTAR 미국장기국채선물레버리지(합성 H),13735,450,-3.17,0,41,300,0,109,NA,NA
TIGER 200 산업재,7225,60,-0.82,0,40,560,1.7,2505,NA,NA
KBSTAR 국채선물10년인버스,47955,205,0.43,0,40,84,0,70,NA,NA
KOSEF 코스닥150선물인버스,7510,5,0.07,0,40,530,0,14304,NA,NA
KBSTAR 미국장기국채선물인버스(H),7890,120,1.54,0,39,500,0,7436,NA,NA
TIGER 200 생활소비재,10905,80,-0.73,0,39,360,0,14550,NA,NA
QV 인버스 레버리지 S&P500 ETN,1960,40,-2,0,39,2000,0,2117,NA,NA
KBSTAR 우량업종,12550,0,0,0,38,300,0,40,NA,NA
TIGER 원유선물인버스(H),5605,90,-1.58,0,36,650,0,8129,NA,NA
KBSTAR 200에너지화학,14270,60,-0.42,0,34,240,0,1081,NA,NA
동양3우B,38100,900,-2.31,500,34,90,0.08,1342,-552.17,NA
대신 인버스 니켈선물 ETN(H),4675,5,0.11,0,33,700,0,6,NA,NA
KBSTAR 미국장기국채선물인버스2X(합성 H),5865,135,2.36,0,32,550,0,2581,NA,NA
KODEX MSCI EM선물(H),10200,50,0.49,0,31,300,0,30116,NA,NA
KBSTAR 200금융,8970,130,1.47,0,30,340,0,3787,NA,NA
KBSTAR 200철강소재,9490,35,-0.37,0,30,320,0,493,NA,NA
ARIRANG 코스닥150,15140,50,-0.33,0,30,200,0,22,NA,NA
KBSTAR 모멘텀밸류,14825,35,-0.24,0,30,200,0,234,NA,NA
KBSTAR 국채선물10년,55140,245,-0.44,0,25,46,0,146,NA,NA
KBSTAR 팔라듐선물인버스(H),5685,35,0.62,0,23,400,0,1736,NA,NA
KBSTAR 200생활소비재,8280,65,-0.78,0,20,240,0,778,NA,NA
KINDEX 배당성장,41365,0,0,0,17,40,0,0,NA,NA
KBSTAR 200산업재,12870,110,-0.85,0,15,120,0,290,NA,NA
